STREET,LT_SHAPE,LND_CNTR,UTLS,LND_SLOPE,BLDG_TYPE,HOUSE_STYLE,OVER_QUAL,RF_STYLE,EXT_QUAL,FNDATN,HEATING,CNTRL_AIR,ELEC,GR_LIV_AREA,FL_BATH,HF_BATH,TTL_RMS_ABV_GRD,FIRE_PLCS,GAR_TYPE,GAR_CARS,PVD_DR,MO_SOLD,SALE_TYPE,SALE_COND,SALE_PRICE
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1256,1,1,5,1,Attchd,2.0,Y,3,WD ,Normal,195000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1471,2,1,6,0,Detchd,2.0,Y,3,WD ,Normal,172500
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1512,2,1,4,0,Detchd,2.0,Y,8,WD ,Normal,180000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,7,Hip,Gd,PConc,GasA,Y,SBrkr,1452,2,1,6,0,Detchd,2.0,Y,9,WD ,Normal,156000
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1739,2,1,7,0,Attchd,2.0,Y,8,WD ,Abnorml,172500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Ex,CBlock,GasA,Y,SBrkr,1694,2,0,5,1,Attchd,2.0,Y,6,WD ,Normal,318750
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1226,1,0,4,2,Attchd,2.0,Y,9,WD ,Normal,211500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,Gd,CBlock,GasA,Y,SBrkr,1740,1,1,7,0,Attchd,2.0,Y,6,WD ,Normal,241600
Pave,Reg,Low,AllPub,Mod,1Fam,SLvl,8,Gable,Gd,CBlock,GasA,Y,SBrkr,2499,2,1,5,1,Attchd,2.0,Y,1,WD ,Abnorml,180500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1620,2,0,8,1,Attchd,2.0,Y,6,WD ,Normal,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1556,1,1,8,0,Attchd,2.0,Y,5,WD ,Normal,154000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1442,2,0,6,1,Attchd,2.0,Y,2,WD ,Normal,185000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1489,2,0,7,1,Attchd,2.0,Y,8,WD ,Normal,185750
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2090,2,1,7,2,Attchd,2.0,Y,11,WD ,Normal,200000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2067,2,1,7,2,Attchd,2.0,Y,6,WD ,Normal,206000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1395,1,1,6,1,Attchd,2.0,Y,12,WD ,Normal,162000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,2640,2,1,8,1,Attchd,2.0,Y,5,WD ,Normal,256900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1724,1,1,7,1,Attchd,2.0,Y,6,WD ,Normal,197900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1336,2,0,6,1,Attchd,2.0,Y,8,WD ,Normal,163000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1216,1,0,5,0,Attchd,1.0,Y,8,WD ,Abnorml,113000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Hip,TA,PConc,GasA,Y,SBrkr,2288,1,2,8,2,Attchd,2.0,Y,11,WD ,Normal,230000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1334,2,0,6,1,Attchd,2.0,Y,4,WD ,Normal,167900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,Gd,PConc,GasA,Y,SBrkr,1680,2,0,7,1,Attchd,2.0,Y,6,WD ,Normal,213250
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1665,2,1,6,0,Attchd,2.0,Y,11,WD ,Normal,227000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,PConc,GasA,Y,SBrkr,864,1,0,5,0,Attchd,1.0,Y,6,WD ,Normal,130000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1568,1,1,7,0,Attchd,2.0,Y,3,COD,Normal,143000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,925,1,0,5,0,Detchd,1.0,Y,7,WD ,Normal,117500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2061,2,1,8,1,Attchd,2.0,Y,5,COD,Abnorml,168500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,6,Hip,TA,CBlock,GasA,Y,SBrkr,1320,2,0,5,1,Attchd,2.0,Y,5,WD ,Normal,172500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1342,2,0,7,1,Attchd,2.0,Y,9,WD ,Normal,161500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,894,1,0,5,1,Detchd,2.0,Y,8,WD ,Normal,141500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,864,1,0,5,0,Detchd,1.0,Y,9,WD ,Normal,118000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,864,1,0,5,0,Detchd,1.0,Y,10,WD ,Normal,127500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1362,1,0,6,1,Attchd,3.0,Y,5,WD ,Normal,140000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1728,2,0,7,1,Detchd,2.0,Y,7,WD ,Normal,177625
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1776,2,0,9,0,Detchd,3.0,Y,7,COD,Abnorml,110000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1516,1,1,6,0,Attchd,2.0,Y,2,WD ,Normal,167000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1313,1,1,6,1,Attchd,2.0,Y,2,WD ,Normal,153000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1292,1,1,6,2,Detchd,2.0,Y,7,COD,Abnorml,145100
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1154,1,1,6,1,Attchd,2.0,Y,11,WD ,Normal,154000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,2140,2,1,7,1,Attchd,2.0,Y,6,WD ,Normal,177500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1445,1,1,7,1,Attchd,2.0,Y,8,WD ,Normal,158000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1041,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,124500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Hip,TA,CBlock,GasA,Y,SBrkr,1576,1,0,7,1,BuiltIn,2.0,Y,9,WD ,Normal,174500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,960,1,0,5,0,Attchd,1.0,Y,2,WD ,Normal,122000
Pave,IR1,Bnk,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1203,1,0,5,1,Detchd,1.0,Y,7,WD ,Normal,110000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1505,1,0,6,1,Attchd,2.0,Y,2,WD ,Normal,149500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Gd,CBlock,GasA,Y,SBrkr,1691,1,0,5,0,Attchd,2.0,Y,4,WD ,Normal,175000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1644,1,0,7,2,Attchd,2.0,Y,10,WD ,Normal,167000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1050,1,0,5,0,Attchd,1.0,Y,6,WD ,Normal,128900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1668,1,1,6,0,Attchd,1.0,Y,9,WD ,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,1113,1,0,5,1,Attchd,1.0,Y,7,WD ,Normal,147000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1584,2,0,8,0,Detchd,3.0,Y,4,WD ,Normal,124000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1453,2,0,6,1,Attchd,2.0,Y,4,WD ,Normal,187500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1394,1,1,6,2,Attchd,2.0,Y,7,WD ,Normal,159000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1567,2,0,5,2,Attchd,2.0,Y,7,WD ,Normal,256000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,1986,2,1,7,3,Attchd,2.0,Y,10,WD ,Normal,205000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,2142,2,1,8,1,Attchd,1.0,Y,6,WD ,Normal,193500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1392,1,0,5,2,Attchd,2.0,Y,7,WD ,Normal,110000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,BrkTil,GasA,Y,SBrkr,1738,2,0,7,1,Attchd,1.0,Y,6,WD ,Normal,104900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,1144,1,0,6,0,Attchd,1.0,Y,6,WD ,Normal,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1478,1,1,6,2,Attchd,2.0,Y,6,WD ,Normal,156500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,1329,1,1,5,2,Attchd,2.0,Y,8,WD ,Normal,176000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,Gd,CBlock,GasA,Y,SBrkr,988,2,0,6,0,Attchd,1.0,Y,6,WD ,Normal,149500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1632,2,0,6,1,Attchd,1.0,Y,4,WD ,Normal,139000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,FuseA,1215,1,0,6,0,Attchd,1.0,Y,6,WD ,Normal,155000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1202,1,0,6,0,Attchd,1.0,Y,11,COD,Abnorml,120000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1382,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,153000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1200,1,0,6,2,Attchd,1.0,Y,11,WD ,Family,144000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1382,1,0,6,1,Attchd,2.0,Y,5,WD ,Normal,176000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1297,1,0,5,1,Attchd,2.0,Y,10,WD ,Normal,153000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,5,Hip,TA,PConc,GasA,Y,SBrkr,1866,2,0,8,0,Detchd,2.0,Y,12,WD ,Normal,135000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1062,1,0,6,0,Attchd,1.0,Y,2,WD ,Normal,131000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,PConc,GasA,Y,SBrkr,1319,1,0,5,0,Attchd,1.0,Y,11,WD ,Normal,123000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,FuseA,1112,1,0,5,0,Basment,2.0,Y,10,WD ,Normal,126000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1005,1,0,5,1,Detchd,2.0,Y,11,WD ,Normal,115000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,Gd,CBlock,GasA,Y,SBrkr,1363,1,0,6,2,CarPort,1.0,Y,6,WD ,Normal,164900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,793,1,0,4,0,Detchd,1.0,Y,8,WD ,Normal,113000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,Gd,CBlock,GasA,Y,SBrkr,1031,1,0,5,0,Attchd,1.0,Y,3,WD ,Normal,145500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,Slab,GasA,Y,FuseA,1210,1,1,7,0,Attchd,1.0,Y,8,ConLD,Normal,102900
Pave,IR1,Bnk,AllPub,Mod,2fmCon,2Story,3,Gable,TA,CBlock,GasA,Y,SBrkr,1699,2,0,7,0,CarPort,2.0,Y,8,WD ,Abnorml,95000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,FuseA,1527,1,1,6,1,Attchd,2.0,Y,12,WD ,Normal,152500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1200,1,0,6,0,Attchd,1.0,Y,8,WD ,Normal,129900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,972,1,0,5,1,Detchd,1.0,Y,5,WD ,Normal,132000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,3,Gable,TA,CBlock,GasA,Y,FuseA,792,1,0,4,0,Attchd,1.0,Y,8,WD ,Normal,99900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1656,2,1,8,0,Detchd,1.0,N,8,WD ,Normal,135000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1352,2,0,7,0,Detchd,2.0,Y,8,WD ,Normal,149000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,4,Gable,Gd,BrkTil,GasA,Y,SBrkr,1039,1,0,6,0,Detchd,1.0,N,5,WD ,Normal,114000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,BrkTil,GasA,Y,SBrkr,792,1,0,5,0,Detchd,1.0,N,5,WD ,Normal,109500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1078,1,0,6,0,Detchd,1.0,N,12,WD ,Normal,125000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,BrkTil,GasA,Y,SBrkr,2377,2,0,8,1,Detchd,2.0,Y,6,WD ,Normal,142900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1690,2,0,5,0,Detchd,2.0,Y,8,WD ,Normal,156500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,Fa,PConc,GasA,Y,SBrkr,1374,1,0,6,0,Detchd,1.0,Y,10,WD ,Normal,105000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,N,SBrkr,846,1,0,4,0,Detchd,2.0,N,6,WD ,Normal,106000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,3,Gable,TA,BrkTil,GasA,Y,FuseA,725,1,1,4,0,Detchd,1.0,Y,11,WD ,Normal,78500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,2544,2,2,12,0,Attchd,3.0,Y,8,WD ,Normal,190000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1380,1,1,6,0,Attchd,1.0,Y,6,WD ,Normal,154000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Fa,CBlock,GasA,Y,SBrkr,1040,1,0,6,1,Attchd,2.0,Y,5,WD ,Normal,163000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,2634,2,2,12,0,Detchd,4.0,Y,8,WD ,Normal,200000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,Gd,CBlock,GasA,Y,SBrkr,951,1,0,6,0,Detchd,2.0,Y,9,WD ,Normal,143500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,FuseA,1105,1,0,5,0,Detchd,1.0,Y,4,WD ,Normal,135000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1306,1,0,5,0,Detchd,1.0,Y,5,WD ,Normal,153000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,FuseA,1478,2,0,6,2,Attchd,2.0,Y,12,WD ,Normal,157500
Pave,IR1,HLS,AllPub,Mod,1Fam,1Story,6,Flat,TA,CBlock,GasA,Y,SBrkr,1142,1,0,5,1,Basment,1.0,Y,4,WD ,Normal,113500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,CBlock,GasA,Y,SBrkr,1268,1,0,6,1,Attchd,1.0,Y,9,WD ,Normal,133000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,3,Gable,TA,Slab,Wall,N,FuseA,1040,2,0,6,0,Detchd,2.0,Y,6,WD ,Normal,92900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,N,SBrkr,1133,1,0,5,0,Detchd,2.0,Y,12,COD,Abnorml,128500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,4,Gable,TA,Slab,Wall,N,FuseF,1040,2,0,6,0,Detchd,2.0,Y,6,WD ,Normal,90000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,FuseA,1904,1,1,7,0,Attchd,1.0,Y,5,WD ,Normal,138000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1041,1,0,6,0,Attchd,1.0,Y,3,WD ,Normal,128000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1339,1,0,6,0,Attchd,1.0,Y,5,COD,Abnorml,139000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,732,1,0,4,0,Detchd,1.0,Y,9,WD ,Normal,118900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,CBlock,GasA,Y,SBrkr,1183,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,138000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1148,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,132500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,FuseF,1461,2,0,6,0,Detchd,1.0,Y,8,WD ,Normal,133500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1495,1,0,6,0,Detchd,2.0,Y,8,COD,Abnorml,135000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1806,1,1,8,0,Attchd,2.0,Y,3,WD ,Normal,144750
Pave,IR1,Lvl,AllPub,Gtl,Duplex,SFoyer,5,Gable,TA,CBlock,GasA,Y,SBrkr,941,1,0,4,0,Attchd,2.0,Y,11,WD ,Normal,145000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1045,1,0,6,1,Attchd,1.0,Y,4,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,N,SBrkr,894,1,0,5,0,Detchd,1.0,Y,8,WD ,Normal,109500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1224,1,0,5,0,Detchd,1.0,N,12,WD ,Normal,115000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,PConc,GasA,Y,SBrkr,1230,1,1,5,0,Detchd,2.0,Y,5,WD ,Normal,110000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,PConc,GasA,Y,SBrkr,1378,1,0,6,0,Detchd,1.0,P,6,WD ,Normal,128900
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,6,Gable,TA,CBlock,GasA,N,FuseA,1944,2,0,12,0,Detchd,2.0,N,6,WD ,Normal,103500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1131,1,1,5,0,Detchd,1.0,Y,8,WD ,Abnorml,66500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1306,1,1,6,0,Detchd,2.0,N,7,WD ,Normal,130000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,BrkTil,GasA,Y,FuseA,1558,1,1,7,1,Detchd,2.0,Y,10,WD ,Normal,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,Stone,GasA,N,SBrkr,2372,2,0,11,0,Attchd,1.0,Y,12,WD ,Normal,107500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,2Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1960,2,0,10,0,Detchd,2.0,N,7,COD,Normal,124500
Pave,Reg,HLS,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,1389,1,1,6,2,Detchd,1.0,P,9,WD ,Normal,135000
Pave,Reg,Bnk,AllPub,Mod,2fmCon,1Story,4,Gable,Fa,CBlock,GasA,N,SBrkr,936,1,0,4,0,Detchd,2.0,Y,2,WD ,Normal,93000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,FuseA,1328,1,1,6,0,Detchd,1.0,Y,3,WD ,Normal,129500
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1.5Fin,5,Gable,TA,CBlock,GasA,Y,FuseA,1387,2,0,7,0,BuiltIn,1.0,Y,11,WD ,Normal,93000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,BrkTil,GasA,Y,SBrkr,861,1,0,5,0,Detchd,2.0,N,11,Oth,Normal,80000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,2,Gable,TA,BrkTil,GasA,N,FuseA,612,1,0,4,0,Detchd,1.0,N,10,WD ,Normal,45000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,BrkTil,GasA,Y,FuseA,886,1,0,4,0,Attchd,1.0,Y,12,WD ,Normal,91300
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,Gd,PConc,GasA,Y,SBrkr,792,1,0,5,0,Detchd,1.0,Y,2,WD ,Normal,99500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,4,Gable,Gd,BrkTil,GasA,Y,SBrkr,1510,2,0,7,0,Detchd,2.0,N,6,WD ,Normal,87500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1284,1,1,5,0,Detchd,1.0,Y,4,WD ,Normal,110000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2.5Unf,5,Hip,TA,PConc,GasA,N,FuseA,2138,2,0,11,0,Detchd,2.0,N,11,WD ,Normal,106000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Mansard,Gd,Stone,GasW,N,SBrkr,2640,1,1,8,1,Detchd,4.0,N,5,WD ,Normal,265979
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,BrkTil,GasA,Y,FuseA,2007,2,0,8,0,Detchd,1.0,Y,6,WD ,Normal,160000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1288,1,0,5,1,Attchd,1.0,N,5,WD ,Normal,119000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,BrkTil,GasA,Y,SBrkr,1742,1,1,8,1,Attchd,2.0,P,11,WD ,Normal,168000
